elem_index,file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,treat_2023,reason_2023,comment_2023,treat_2024,reason_2024,comment_2024,treat_2025,reason_2025,comment_2025,treat_2026,reason_2026,comment_2026,treat_2027,reason_2027,comment_2027,treat_2028,reason_2028,comment_2028,treat_2029,reason_2029,comment_2029,treat_2030,reason_2030,comment_2030,treat_2031,reason_2031,comment_2031,treat_2032,reason_2032,comment_2032,treat_2033,reason_2033,comment_2033,treat_2034,reason_2034,comment_2034,treat_2035,reason_2035,comment_2035,treat_2036,reason_2036,comment_2036,treat_2037,reason_2037,comment_2037,treat_2038,reason_2038,comment_2038,treat_2039,reason_2039,comment_2039,treat_2040,reason_2040,comment_2040,treat_2041,reason_2041,comment_2041,treat_2042,reason_2042,comment_2042,treat_2043,reason_2043,comment_2043
473,7056,Dawick Street,0,78,All,,,,,,,ChipSeal_P,pdi =21.27; sdi =38.67; age =9,mesh_cracks =20.9; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =100; sdi =1.16; age =10,mesh_cracks =100; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,
474,28,Stirrup Lane,0,261,All,,,,,,,,,,ChipSeal_P,pdi =17.87; sdi =2.42; age =10,mesh_cracks =15.74; shove =1; poth =0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =100; sdi =1.49; age =10,mesh_cracks =100; shove =0; poth =0,,,,,,,,,,,,,,,,,,
475,28,Stirrup Lane,0,261,All,,,,,,,,,,ChipSeal_P,pdi =10.47; sdi =2.42; age =10,mesh_cracks =0.33; shove =9.01; poth =0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =96.02; sdi =1.49; age =10,mesh_cracks =0; shove =96.02; poth =0,,,,,,,,,,,,,,,,,,
476,40,Bravery Road,0,278,All,,,,,,,,,,,,,Preseal_AC,pdi =14.51; sdi =21.97; age =17,mesh_cracks =0.62; shove =1.08; poth =0.75,ThinAC_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =3.95; sdi =5; age =12,mesh_cracks =1.94; shove =0; poth =0,,,,,,
477,9339,Weston Way,814,886,All,,,,,,,,,,ThinAC_P,pdi =14.34; sdi =2.45; age =24,mesh_cracks =0.48; shove =12.02; poth =0.16,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =95.84; sdi =2.13; age =7,mesh_cracks =1.18; shove =94.46; poth =0,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =98.03; sdi =3.8; age =7,mesh_cracks =2.05; shove =94.46; poth =0,,,
478,15,Fendall Close,585,643,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =0.27; sdi =15.19; age =11,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UH,pdi =12.82; sdi =13.3; age =11,mesh_cracks =1.33; shove =1; poth =1,SecondCoat,,,,,,,,
479,9167,Foxglove Drive,0,668,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =5.04; sdi =5.36; age =21,mesh_cracks =1.19; shove =1.14; poth =0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,917,Port Street East,2120,2350,All,,,,ChipSeal_P,pdi =12.74; sdi =11.74; age =16,mesh_cracks =1; shove =0; poth =1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =10; sdi =11.24; age =14,mesh_cracks =0; shove =0; poth =1,,,,,,,,,,,,
481,9339,Weston Way,1999,2369,All,,,,ChipSeal_P,pdi =0; sdi =11.26; age =16,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.36; sdi =12.37; age =8,mesh_cracks =1.14; shove =0; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.58; sdi =12.8; age =8,mesh_cracks =1.32; shove =0; poth =1,,,
482,7056,Dawick Street,0,78,All,,,,,,,ChipSeal_P,pdi =20.37; sdi =27.84; age =9,mesh_cracks =3.35; shove =8.97; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =115.89; sdi =51.16; age =10,mesh_cracks =0; shove =95.89; poth =0,,,,,,,,,,,,,,,,,,,,,
483,9,Kowhai Glen,0,305,All,,,,,,,,,,,,,ChipSeal_P,pdi =3.14; sdi =3.21; age =37,mesh_cracks =0.38; shove =0.24; poth =0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,22,Sir John McKenzie Drive,0,530,All,,,,,,,,,,ChipSeal_P,pdi =7.96; sdi =8.94; age =10,mesh_cracks =0.26; shove =1; poth =0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.48; sdi =13.44; age =15,mesh_cracks =1.23; shove =0; poth =1,,,
485,27,Gallop Lane,0,116,All,,,,,,,ChipSeal_P,pdi =0.15; sdi =16.27; age =9,mesh_cracks =0.11; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.35; sdi =13.15; age =15,mesh_cracks =1.11; shove =0; poth =1,,,,,,
486,20,Burkes Creek Road,21,520,All,,,,,,,,,,ChipSeal_P,pdi =9.46; sdi =3.23; age =12,mesh_cracks =6.51; shove =1.08; poth =0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =12.52; sdi =13.71; age =9,mesh_cracks =1.27; shove =1; poth =1,,,,,,,,,,,,,,,,,,,,,
487,20,Burkes Creek Road,21,520,All,,,,,,,,,,,,,ChipSeal_P,pdi =4.4; sdi =4.4; age =13,mesh_cracks =0.49; shove =1.16; poth =0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =12.53; sdi =13.73; age =9,mesh_cracks =1.27; shove =1; poth =1,,,,,,,,,,,,,,,,,,
488,37,Freemason Avenue,0,149,All,,,,,,,,,,ChipSeal_P,pdi =7.74; sdi =34.29; age =18,mesh_cracks =0.32; shove =0.15; poth =0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =51.19; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,
489,30,Curly McLeod Way,69,82,All,,,,,,,,,,,,,,,,RehabAC_UL,pdi =32.9; sdi =46.75; age =43,mesh_cracks =0.68; shove =0.32; poth =2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,20,Burkes Creek Road,21,520,All,,,,,,,,,,,,,ChipSeal_P,pdi =17.61; sdi =36.35; age =13,mesh_cracks =0.92; shove =1.16; poth =0.26,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =17.12; sdi =44.01; age =6,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =18.12; sdi =44.04; age =6,mesh_cracks =1; shove =0; poth =0,,,,,,
491,36,Paneika Lane,0,370,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabAC_UL,pdi =20.78; sdi =120.33; age =13,mesh_cracks =1.45; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,39,Ashlar Court,0,251,All,,,,ChipSeal_P,pdi =0.41; sdi =33.87; age =23,mesh_cracks =0; shove =0; poth =0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.51; sdi =13.57; age =15,mesh_cracks =1.24; shove =0; poth =1,,,,,,,,,
493,16,Sarah Lane,0,515,All,,,,,,,ChipSeal_P,pdi =10.03; sdi =10.98; age =17,mesh_cracks =0.13; shove =0.07; poth =0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.49; sdi =13.41; age =14,mesh_cracks =1.24; shove =0; poth =1,,,,,,,,,
494,917,Port Street East,396,874,All,,,,ChipSeal_P,pdi =2.37; sdi =7.01; age =19,mesh_cracks =0; shove =2.37; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.3; sdi =13.18; age =16,mesh_cracks =1.1; shove =0; poth =1,,,,,,
495,44,Dickins Lane,474,1091,All,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =100.37; sdi =0.94; age =9,mesh_cracks =100; shove =0; poth =0,,,,SecondCoat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,19,Elm Close,0,82,All,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =4.92; sdi =5.07; age =12,mesh_cracks =1.64; shove =1.07; poth =0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,8,Tarras Road,86,120,All,,,,,,,,,,,,,,,,ThinAC_P,pdi =13.87; sdi =30.68; age =16,mesh_cracks =1.6; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabAC_UL,pdi =20; sdi =50; age =12,mesh_cracks =0; shove =0; poth =0,,,,,,
498,9339,Weston Way,1051,1219,All,,,,,,,ChipSeal_P,pdi =1.13; sdi =1.12; age =17,mesh_cracks =0.22; shove =0.08; poth =0.08,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.87; sdi =13.13; age =8,mesh_cracks =1.6; shove =0; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =13.09; sdi =13.58; age =8,mesh_cracks =1.77; shove =1; poth =1
499,38,Tyler Place,279,322,All,,,,,,,,,,,,,,,,RehabAC_UL,pdi =15.6; sdi =30.62; age =36,mesh_cracks =1.26; shove =0.35; poth =0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
